id,Title,URL,Description,sentiment,confidence
72,List of countries by GDP (PPP) - Wikipedia,https://en.wikipedia.org/wiki/List_of_countries_by_GDP_(PPP),"<b>GDP</b> (PPP) means gross domestic product based on purchasing power parity.This article includes a list of countries by their forecast estimated <b>GDP</b> (PPP). Countries are sorted by <b>GDP</b> (PPP) forecast estimates from financial and statistical institutions that calculate using market or government official exchange rates.The data given on this page are based on the international dollar, a ...",neutral,0.9438698887825012
73,什麼情況下 GDP 慘到無法「保1」？ 主計長朱澤民這樣說 | 財經焦點 | 產經 | 聯合新聞網,https://udn.com/news/story/7238/7538894,景氣燈號變燈了，立委們今（30）日持續關心今年<b>GDP</b>能不能有1.5%？有沒有可能不「保1」？對此，主計總處主計長朱澤民答詢表示，今年<b>GDP</b>能不能達到 ...,neutral,0.832290768623352
74,景氣指標轉黃藍燈GDP仍難保2 經長：全球經濟都不好 | 金融脈動 | 金融 | 經濟日報,https://money.udn.com/money/story/5613/7538423,經濟部長王美花今日出席立法院備詢，針對景氣指標轉黃藍燈但預期今年<b>GDP</b>（國內生產毛額）成長率仍難保2%，表示景氣持續轉好都在預期內，但 ...,neutral,0.8501942157745361
75,本港第三季度GDP下周公布 增長速度較預期緩慢 - 香港商報,https://hk.hkcd.com.hk/hkcdweb/content/2023/10/29/content_8606909.html,本港第三季度<b>gdp</b>下周公布 增長速度較預期緩慢 責任編輯： 靜文 2023-10-29 11:24:27 來源： 香港商報網 財政司司長陳茂波今日（29日）發表網誌，指本港經濟自今年起穩步復蘇，然而地緣政治緊張局勢加劇、金融偏緊狀況可能維持更長時間，這持續困難的外圍環境無 ...,neutral,0.8985927104949951
76,Africa&#39;s GDPs Exit the Pandemic Era Second to None,https://www.bloomberg.com/opinion/articles/2023-10-30/africa-s-economies-exit-the-pandemic-era-second-to-none,"The same countries, excluding Egypt, dominated again in 2021 and 2022, with Rwanda’s <b>GDP</b> expanding 11.1% and 8.2% when the world averaged 6.3% and 3.5%, according to data compiled by Bloomberg.",positive,0.9436326026916504
77,Singapore&#39;s GDP growth is expected to be at the lower half of the 0.5% ...,https://www.theedgesingapore.com/news/singapore-economy/singapores-gdp-growth-expected-be-lower-half-05-15-forecast-range-2023-mas,"Singapore’s gross domestic product (<b>GDP</b>) growth is projected to be at the lower half of the 0.5% to 1.5% range that was forecasted for 2023, says the Monetary Authority of Singapore (MAS). This is in spite of the sequential pick-up in <b>GDP</b> in the 3Q2023 after stalling in the first three quarters of the year.",negative,0.7521387338638306
78,Singapore’s economic growth to improve in the second half of ... - CNA,https://www.channelnewsasia.com/singapore/mas-macroeconomic-review-gdp-singapore-economy-2024-3882706,"30 Oct 2023 01:26PM. SINGAPORE: Singapore&#39;s economic growth is projected to improve in the second half of next year after facing an “effective standstill” since late 2022, the Monetary ...",positive,0.9486438632011414
79,Chinese economy to grow 5.2 pct in 2023: IFF report,https://english.cctv.com/2023/10/29/ARTI4XxDqh6qyuQi2W975eAi231029.shtml,"GUANGZHOU, Oct. 28 (Xinhua) -- China&#39;s gross domestic product (<b>GDP</b>) is expected to grow 5.2 percent in 2023 and 5 percent in 2024, according to a report released at the International Financial Forum (IFF) on Saturday. The global growth is projected to slow further this year at 3.1 percent, and is likely to remain weak at the same level in 2024 ...",negative,0.9641175270080566
80,"Cambodia&#39;s GDP per capita to reach US$2,071 next year, says report",https://www.thestar.com.my/aseanplus/aseanplus-news/2023/10/29/cambodia039s-gdp-per-capita-to-reach-us2071-next-year-says-report,"Cambodia&#39;s <b>GDP</b> per capita is forecast to hit US$2,071 in 2024, up from some US$1,917 in 2023, said a report from the Ministry of Economy and Finance on Sunday.",positive,0.9496496915817261
81,"5G to boost telecom’s share in GDP, create 2.2 crore jobs by 2025",https://www.deccanherald.com/business/5g-to-boost-telecoms-share-in-gdp-create-22-crore-jobs-by-2025-2-2747246,"5G to boost telecom’s share in <b>GDP</b>, create 2.2 cr jobs by 2025. Majority of the corporate workers are engaged in the activities like network operation, maintenance and project engineering, while ...",positive,0.6912479996681213
82,"Economic calendar: Flash CPI data from Europe, German Q3 GDP",https://www.xtb.com/en/market-analysis/economic-calendar-flash-cpi-data-from-europe-german-q3-gdp,"Brent is pulling back 0.5% and safe haven currencies are lagging other G10 peers. Economic calendar for today includes some top-tier macro reports from Europe. Traders will be offered flash CPI data for October from Spain and Germany. On top of that, German <b>GDP</b> report for Q3 2023 will be released at 9:00 am GMT today.",negative,0.7876158356666565
83,These 4 trends could lead to a 7% GDP growth in the next decade,https://www.livemint.com/market/stock-market-news/these-4-trends-could-lead-to-a-7-gdp-growth-in-the-next-decade-lets-find-out-11698642275162.html,"The expectations of 7 percent <b>GDP</b> growth in the coming decade will double the size of the economy to almost US$7 trillion and more than double per capita income to almost $5,000.",positive,0.9038218259811401
84,"After Surging US GDP, These Are Expected To Be The Fastest ... - Zerohedge",https://www.zerohedge.com/economics/after-surging-us-gdp-these-are-expected-be-fastest-growing-economies-world?ref=biztoc.com,"Interestingly, it was the world’s fastest growing economy last year, with a 62% increase in <b>GDP</b>, and is likely to claim that title again in 2023 with expected growth of 37%. This growth is largely driven by rising oil exports from Stabroek Block, an offshore oil field being developed by an Exxon Mobil-led consortium.",positive,0.9376412034034729
85,Fragile Five to Top Five: How India had become the fifth largest ...,https://www.firstpost.com/opinion/fragile-five-to-top-five-how-india-had-become-the-fifth-largest-economy-in-2021-itself-13313902.html,"The latest data show that India had become the 5th largest economy in 2021 itself. India’s <b>GDP</b> in 2021 was estimated at $3.15 trillion. This was ahead of the UK at $3.12 trillion, and France at $2.96 trillion. This means that beyond a doubt, the last 10 years have been the most successful for India since independence.",positive,0.530866265296936
86,Estonia&#39;s third-quarter GDP down 2.5 percent | News | ERR,https://news.err.ee/1609148992/estonia-s-third-quarter-gdp-down-2-5-percent,"Based on a preliminary assessment by Statistics Estonia, the gross domestic product (<b>GDP</b>) of Estonia experienced a decline of 2.5 percent during the third quarter of 2022, when compared to the corresponding period in 2022. The first and second quarters of the year witnessed annual <b>GDP</b> contractions of 2.9 percent and 3.2 percent, respectively.",negative,0.9755383133888245
87,EUR/USD Forecast: German GDP and Inflation to Set the Tone for the Week,https://www.fxempire.com/forecasts/article/eur-usd-forecast-german-gdp-and-inflation-to-set-the-tone-for-the-week-1384747,"The EUR/USD slipped by 0.03% on Friday, ending the session at $1.05586. On Monday, German <b>GDP</b> and inflation figures will be in the spotlight. News updates from the Middle East also need ...",negative,0.9560803771018982
88,"US Business news live updates: Interest rates, inflation ... - AS USA",https://en.as.com/latest_news/us-business-news-live-updates-gdp-growth-interest-rates-inflation-consumer-spending-n/,"Here we keep you updated on latest developments in various areas affecting Americans such as the housing market, the inflation rate, and employment. We&#39;ll also keep you posted on student loan ...",neutral,0.9368866086006165
89,"Saudi Arabia’s GDP exceeds $1trn, with solid progress at the halfway ...",https://www.albawaba.com/business/pr/saudi-arabia%E2%80%99s-gdp-exceeds-1trn-solid-progress-halfway-point-towards-vision-2030,"PwC’s inaugural Saudi Economy Watch report reveals that Saudi <b>GDP</b> exceeded $1trn, with strong progress towards meeting its Vision 2030 targets in multiple areas. Saudi Arabia&#39;s non-oil private ...",positive,0.944097638130188
